URL;PRICE;PRICE_SALE;STATUS;ACTIVITY;QUANTITY
https://lenta.com/product/zubnaya-pasta-cj-lion-systema-tartar-pobraz-zub-kamnya-koreya-120ml-437861/;259;310;"Товара много";Y;100
https://lenta.com/product/zubnaya-pasta-colgate-total-12-professionalnaya-chistka-gelevaya-kitajj-75ml-380721/;268;320;"Товара много";Y;100
https://lenta.com/product/zubnaya-pasta-colgate-berezhnoe-otbelivanie-kitajj-100ml-066329/;0;0;;Y;0
https://lenta.com/product/zubnaya-pasta-colgate-kalcijj-remin-kitajj-100ml-607671/;0;0;;Y;0
https://lenta.com/product/zubnaya-pasta-colgate-maks-blesk-s-otbel-plastinkami-kitajj-100ml-114054/;0;0;;Y;0
https://lenta.com/product/zubnaya-pasta-colgate-trojjnoe-dejjstvie-kitajj-150ml-258873/;0;0;;Y;0
https://lenta.com/product/zubnaya-pasta-colgate-trojjnoe-dejjstvie-ekstra-otbelivanie-kitajj-100ml-511000/;0;0;;Y;0
https://lenta.com/product/zubnaya-pasta-parodontax-kompleksnaya-zashchita-otbel-slovakiya-75ml-563995/;0;0;;Y;0
https://lenta.com/product/zubnaya-pasta-splat-professional-white-plus-rossiya-100ml-150235/;0;0;;Y;0
https://lenta.com/product/zubnaya-pasta-splat-rossiya-100ml-363405/;0;0;;Y;0
https://lenta.com/product/zubnaya-pasta-lesnojj-balzam-ekstrakt-kory-duba-i-pihty-na-otvare-trav-lechebnoprofilakt-rossiya-75m-176675/;0;0;;Y;0
https://lenta.com/product/zubnaya-pasta-lesnojj-balzam-nochnaya-rossiya-75ml-512040/;0;0;;Y;0
https://lenta.com/product/zubnaya-shchetka-colgate-massager-compact-srednyaya-kitajj-1sht-025493/;0;0;;Y;0
https://lenta.com/product/zubnaya-shchetka-colgate-zig-zag-srednejj-zhestkosti-c-drevesnym-uglem-kitajj-1sht-434253/;0;0;;Y;0
https://lenta.com/product/zubnaya-shchetka-colgate-zig-zag-srednyaya-kitajj-1sht-047467/;81;100;"Товара много";Y;100
https://lenta.com/product/zubnaya-shchetka-colgate-klassika-plyus-srednyaya-vetnam-125480/;78;90;"Товара много";Y;100
https://lenta.com/product/zubnaya-shchetka-colgate-trojjnoe-dejjstvie-sredzhestkosti-kitajj-230751/;136;160;"Товара много";Y;100
https://lenta.com/product/zubnaya-shchetka-oralb-vsestoronnyaya-chistka-black-40-medium-indiya-3sht-492739/;305;370;"Товара много";Y;100
https://lenta.com/product/zubnaya-shchetka-president-generation-z-rossiya-445836/;0;0;;Y;0
https://lenta.com/product/izdelie-bulochnoe-hz-kazanskijj-3-buterbrodnoe-nar-rossiya-400g-454860/;0;0;;Y;0
https://lenta.com/product/sladosti-vostochnye-vkusnoteev-lakomka-yazychki-medovye-s-arahisom-rossiya-300g-365325/;0;0;;Y;0
https://lenta.com/product/izyum-365-dnejj-krasnyjj-rossiya-150g-340247/;0;0;;Y;0
https://lenta.com/product/izyum-tverdyjj-znak-duet-rossiya-200g-532255/;0;0;;Y;0
https://lenta.com/product/ikra-365-dnejj-iz-kabachkov-rossiya-360g-362896/;0;0;;Y;0
https://lenta.com/product/ikra-ugoshchenie-slavyanki-iz-kabachkov-zhb-12-rossiya-545g-351926/;0;0;;Y;0
https://lenta.com/product/rybnye-konservy-ikra-treski-tolstyjj-bocman-rossiya-240g-171561/;0;0;;Y;0
https://lenta.com/product/indejjka-dymov-kopchenaya-vk-vu-rossiya-400g-471378/;0;0;;Y;0
https://lenta.com/product/559292-belarus-559292/;0;0;;Y;0
https://lenta.com/product/mk-file-indejjki-jjola-tushjnoe-rossiya-325g-565233/;0;0;;Y;0
https://lenta.com/product/inzhir-365-dnejj-sushenyjj-rossiya-150g-436516/;0;0;;Y;0
https://lenta.com/product/iris-365-dnejj-tirazhennyjj-slivochnyjj-rossiya-245g-207759/;0;0;;Y;0
https://lenta.com/product/iris-yashkino-tirazhennyjj-shokoladnyjj-rossiya-140g-452046/;0;0;;Y;0
https://lenta.com/product/580013-rossiya-580013/;507;610;"Товара много";Y;100
https://lenta.com/product/580016-rossiya-580016/;243;290;"Товара много";Y;100
https://lenta.com/product/kakaonapitok-macchocolate-rastvorimyjj-kup-rossiya-10pak-186245/;189;230;"Товара много";Y;100
https://lenta.com/product/kakaonapitok-chukka-granulirovannyjj-mu-rossiya-250g-384738/;239;290;"Товара много";Y;100
https://lenta.com/product/kakaoporoshok-krasnyjj-oktyabr-zolotojj-yarlyk-kup-rossiya-100g-070908/;0;0;;Y;0
https://lenta.com/product/kakaoporoshok-lenta-natur-kup-rossiya-100g-346019/;0;0;;Y;0
https://lenta.com/product/kalmar-365-dnejj-kolca-rossiya-40g-343859/;0;0;;Y;0
https://lenta.com/product/kapusta-belokochannaya-novyjj-urozhajj-1kg-029221/;0;0;;Y;0
https://lenta.com/product/kapusta-belokochannaya-1kg-011189/;0;0;;Y;0
https://lenta.com/product/kapusta-beloruchka-s-morkovyu-i-klyukvojj-rossiya-1000g-113130/;0;0;;Y;0
https://lenta.com/product/kapusta-beloruchka-s-morkovyu-i-hrenom-rossiya-1000g-260474/;0;0;;Y;0
https://lenta.com/product/kapusta-beloruchka-fitnes-kvashenaya-bsahara-rossiya-500g-379426/;0;0;;Y;0
https://lenta.com/product/kapusta-beloruchka-kvashenaya-shinkovannaya-pomoskovski-rossiya-500g-526095/;0;0;;Y;0
https://lenta.com/product/kapusta-beloruchka-kvashennaya-shinkovannaya-s-morkovyu-i-brusnikojj-rossiya-500g-540833/;0;0;;Y;0
https://lenta.com/product/kapusta-kitajjskayapekinskaya-ves-1kg-183430/;0;0;;Y;0
https://lenta.com/product/kapusta-krasnokochannaya-ves-1kg-031723/;0;0;;Y;0
https://lenta.com/product/mini-karamel-bonvida-ledencovaya-so-vkusami-maliny-limona-yabloka-persika-miks-rossiya-900g-457891/;0;0;;Y;0
https://lenta.com/product/karamel-ledencovaya-malvik-ruchnojj-raboty-miniakvarelki-assorti-rossiya-180g-511954/;0;0;;Y;0
https://lenta.com/product/karamel-rotfront-barbaris-rossiya-250g-067716/;105;130;"Товара много";Y;100
https://lenta.com/product/karamel-rotfront-dyushes-fas-rossiya-250g-067715/;93;110;"Товара много";Y;100
https://lenta.com/product/karamel-rotfront-vkus-evkalipt-mentol-rossiya-250g-347906/;78;90;"Товара много";Y;100
https://lenta.com/product/karbonad-selo-zelenoe-tradicionnyjj-iz-svininy-kv-kata-vu-rossiya-270g-517850/;0;0;"Товар закончился";Y;0
https://lenta.com/product/karbonad-inejj-stolichnyjj-kv-vu-rossiya-300g-350620/;0;0;"Товар заканчивается";Y;0
https://lenta.com/product/karbonad-lenta-kv-vu-rossiya-300g-373479/;0;0;;Y;0
https://lenta.com/product/karbonad-mk-velikolukskijj-slavyanskijj-kv-vu-rossiya-300g-357497/;0;0;;Y;0
https://lenta.com/product/kartofelnoe-pyure-bystrogo-prigotovleniya-kartoshechka-rossiya-250g-002108/;0;0;;Y;0
https://lenta.com/product/kartofelnoe-pyure-bystrogo-prigotovleniya-rollton-s-zharennym-lukom-dp-rossiya-240g-352262/;0;0;;Y;0
https://lenta.com/product/kartofelnoe-pyure-bystrogo-prigotovleniya-rollton-s-kurinym-vkusom-rossiya-40g-059388/;0;0;;Y;0
https://lenta.com/product/kartofelnoe-pyure-bystrogo-prigotovleniya-rollton-s-suharikami-rossiya-40g-059389/;0;0;;Y;0
https://lenta.com/product/kasha-bystrogo-prigotovleniya-yasno-solnyshko-grechnevaya-s-gribami-i-zharenym-lukom-rossiya-45g-379397/;0;0;;Y;0
https://lenta.com/product/kasha-bp-yasno-solnyshko-grechnevaya-s-molokom-rossiya-45g-545869/;0;0;;Y;0
https://lenta.com/product/kasha-bystrogo-prigotovleniya-365-dnejj-ovsyanaya-v-assortimente-rossiya-35g-433868/;0;0;;Y;0
https://lenta.com/product/kasha-ovsyanaya-knorr-s-mango-inzhirom-finikami-i-chia-bystprigot-rossiya-45g-572463/;0;0;;Y;0
https://lenta.com/product/kasha-ovsyanaya-nesquik-ne-trebuyushchaya-varki-klubnika-i-yabloko-rossiya-185g-540397/;0;0;;Y;0
https://lenta.com/product/kasha-ovsyanaya-bystrov-assorti-s-kinoa-mango-i-vishnejj-ne-treb-varki-rossiya-175g-584074/;0;0;;Y;0
https://lenta.com/product/kasha-bystrogo-prigotovleniya-bystrov-ovsyanaya-assorti-s-molokom-rossiya-240g-160239/;221;270;"Товара много";Y;100
https://lenta.com/product/kasha-bp-bystrov-ovsyanaya-bvarki-s-semlna-lesyagodami-semchia-klubnikojj-rossiya-210-518891/;255;310;"Товара много";Y;100
https://lenta.com/product/kasha-bystrov-ovsyanaya-bvarki-gurme-assorti-rossiya-228g-502134/;255;310;"Товара много";Y;100
https://lenta.com/product/kasha-bystrogo-prigotovleniya-lenta-ovsyanaya-assorti-rossiya-240g-206280/;94;110;"Товара много";Y;100
https://lenta.com/product/kasha-bystrogo-prigotovleniya-lenta-ovsyanaya-assorti-yagodnoe-malinaklubnika-rossiya-240g-596809/;0;0;;Y;0
https://lenta.com/product/kasha-bp-lenta-ovsyanaya-assorti-abrikos-malina-klyukva-i-yabl-rossiya-240g-568970/;0;0;;Y;0
https://lenta.com/product/kasha-bystrogo-prigotovleniya-lenta-ovsyanaya-s-molokom-assorti-rossiya-240g-206282/;0;0;;Y;0
https://lenta.com/product/572526-rossiya-572526/;0;0;;Y;0
https://lenta.com/product/kasha-bp-ogo-ovsyanaya-s-abrikosom-i-chernoslivom-rossiya-350g-519441/;0;0;;Y;0
https://lenta.com/product/kasha-bp-gerkules-q10-s-kuragojj-i-semenami-lna-rossiya-250g-549358/;0;0;;Y;0
https://lenta.com/product/kasha-bystrogo-prigotovleniya-uvelka-ovsyanaya-klubnika-so-slivkami-rossiya-40g-274436/;0;0;;Y;0
https://lenta.com/product/kasha-bystrogo-prigotovleniya-uvelka-ovsyanaya-s-chernikojj-rossiya-40g-274439/;0;0;;Y;0
https://lenta.com/product/kasha-bystrogo-prigotovleniya-yasno-solnyshko-ovsyanaya-assorti-1-s-klubnikojj-malinojj-izyumom-ross-390250/;0;0;;Y;0
https://lenta.com/product/kasha-bystrogo-prigotovleniya-yasno-solnyshko-ovsyanaya-s-lesnymi-yagodami-rossiya-45g-379396/;0;0;;Y;0
https://lenta.com/product/kasha-yasno-solnyshko-poleznye-zlaki-assorti-rossiya-270g-581346/;0;0;;Y;0
https://lenta.com/product/keks-russkaya-niva-kulich-rossiya-500g-432972/;0;0;;Y;0
https://lenta.com/product/keks-hz-kazanskijj-3-volzhskijj-rossiya-75g-389210/;38;50;"Товара много";Y;100
https://lenta.com/product/ketchup-calve-k-myasu-na-uglyah-rossiya-350g-264573/;105;130;"Товара много";Y;100
https://lenta.com/product/ketchup-heinz-dgrilya-i-shashlyka-dojj-pak-rossiya-320g-585752/;121;150;"Товара много";Y;100
https://lenta.com/product/ketchup-heinz-italyanskijj-dojj-pak-rossiya-320g-585745/;0;0;;Y;0
https://lenta.com/product/ketchup-heinz-ostryjj-dojj-pak-rossiya-320g-585751/;0;0;;Y;0
https://lenta.com/product/ketchup-heinz-s-gorchicejj-dojj-pak-rossiya-320g-585755/;0;0;;Y;0
https://lenta.com/product/ketchup-heinz-s-chesnokom-i-pryanostyami-dojj-pak-rossiya-320g-585753/;0;0;;Y;0
https://lenta.com/product/ketchup-heinz-super-ostryjj-dojj-pak-rossiya-320g-585746/;0;0;;Y;0
https://lenta.com/product/ketchup-heinz-timyan-rozmarin-dojj-pak-rossiya-320g-570289/;0;0;;Y;0
https://lenta.com/product/ketchup-heinz-tomatnyjj-dojj-pak-rossiya-320g-585744/;0;0;;Y;0
https://lenta.com/product/ketchup-heinz-tomatnyjj-dojj-pak-rossiya-550g-588221/;0;0;;Y;0
https://lenta.com/product/ketchup-heinz-ukrop-petrushka-dojj-pak-rossiya-320g-570281/;0;0;;Y;0
https://lenta.com/product/ketchup-baltimor-admiral-dojjpak-rossiya-260g-372936/;0;0;;Y;0
https://lenta.com/product/ketchup-heinz-dstejjka-chernyjj-perec-dojj-pak-rossiya-320g-585754/;0;0;;Y;0
https://lenta.com/product/ketchup-kuhmaster-shashlychnyjj-rossiya-350g-430109/;0;0;;Y;0
https://lenta.com/product/ketchup-maheev-krasnodarskijj-rossiya-500g-438422/;0;0;;Y;0
https://lenta.com/product/ketchup-maheev-lecho-rossiya-500g-263744/;131;160;"Товара много";Y;100
https://lenta.com/product/ketchup-maheev-tomatnyjj-rossiya-300g-504525/;84;100;"Товара много";Y;100
https://lenta.com/product/ketchup-maheev-tomatnyjj-rossiya-500g-309931/;131;160;"Товара много";Y;100
https://lenta.com/product/ketchup-maheev-tomatnyjj-dojjpak-s-dozatorom-rossiya-700g-471175/;147;180;"Товара много";Y;100
https://lenta.com/product/ketchup-maheev-chili-pervaya-kategoriya-rossiya-500g-430041/;0;0;;Y;0
https://lenta.com/product/ketchup-maheev-shashlychnyjj-rossiya-500g-309542/;0;0;;Y;0
https://lenta.com/product/ketchup-maheev-shashlychnyjj-dojjpak-s-dozatorom-rossiya-700g-471174/;0;0;;Y;0
https://lenta.com/product/keshyu-365-dnejj-ne-obzharennyjj-rossiya-200g-431490/;0;0;;Y;0
https://lenta.com/product/keshyu-bonvida-zharenyjj-rossiya-500g-517562/;0;0;;Y;0
https://lenta.com/product/keshyu-semushka-zharenyjj-rossiya-250g-440983/;0;0;;Y;0
https://lenta.com/product/rybnye-konservy-kilka-bars-baltijjskaya-nerazdelannaya-v-ts-zhb-rossiya-250g-311015/;0;0;;Y;0
https://lenta.com/product/rk-kilka-znak-kachestva-kaspijjskaya-nerazdelannaya-obzharennaya-v-tomatnom-souse-rossiya-240g-577285/;0;0;;Y;0
https://lenta.com/product/rybnye-konservy-kilka-lenta-v-tomatnom-souse-klyuch-rossiya-240g-172591/;0;0;;Y;0
https://lenta.com/product/kinza-lenta-svezhaya-rossiya-50g-582308/;0;0;;Y;0
https://lenta.com/product/kinza-svezhaya-ves-181194/;0;0;;Y;0
https://lenta.com/product/klubnika-lenta-protertaya-s-saharom-dojj-pak-rossiya-300g-582515/;0;0;;Y;0
https://lenta.com/product/kozinak-timosha-iz-kunzhuta-rossiya-150g-156472/;67;80;"Товара много";Y;100
https://lenta.com/product/kozinak-timosha-podsolnechnyjj-rossiya-150g-381741/;37;40;"Товара много";Y;100
https://lenta.com/product/kokos-dolce-albero-sushenyjj-rossiya-60g-534191/;189;230;"Товара много";Y;100
https://lenta.com/product/koktejjl-dary-prirody-smes-orehov-i-izyuma-rossiya-150g-400448/;0;0;;Y;0
https://lenta.com/product/koktejjl-tverdyjj-znak-sladkijj-orehi-izyum-rossiya-250g-177089/;0;0;;Y;0
https://lenta.com/product/kolbasa-prochie-tovary-servelat-zapekusha-s-govyadinojj-zapechennaya-rossiya-350g-627411/;0;0;;Y;0
https://lenta.com/product/kolbasa-prochie-tovary-servelat-rublenyjj-vk-vu-v-setke-rossiya-350g-610777/;0;0;;Y;0
https://lenta.com/product/kolbasa-schneller-servelat-bavarskijj-s-govyadinojj-vk-vs-vu-rossiya-300g-586436/;0;0;;Y;0
https://lenta.com/product/kolbasa-shneller-servelat-venskijj-vk-vu-rossiya-225g-482463/;0;0;;Y;0
https://lenta.com/product/kolbasa-vladimirskijj-standart-servelat-vladimirskijj-kat-v-rossiya-350g-543581/;0;0;;Y;0
https://lenta.com/product/kolbasa-dubki-servelat-orehovyjj-vk-vu-rossiya-300g-520288/;0;0;;Y;0
https://lenta.com/product/kolbasa-dymov-servelat-shvejjcarskijj-vk-rossiya-330g-389405/;0;0;;Y;0
https://lenta.com/product/kolbasa-jjola-servelat-zernistyjj-vk-vu-rossiya-400g-547998/;0;0;;Y;0
https://lenta.com/product/kolbasa-jjola-servelat-finskijj-vk-rossiya-400g-238162/;0;0;;Y;0
https://lenta.com/product/servelat-lenta-vybor-ekspertov-evropejjskijj-vk-vu-ves-rossiya-519461/;0;0;;Y;0
https://lenta.com/product/kolbasa-lenta-servelat-rublenyjj-vk-vu-rossiya-500g-379430/;0;0;;Y;0
https://lenta.com/product/kolbasa-miratorg-servelat-finskijj-vk-rossiya-375g-555144/;0;0;"Товар заканчивается";Y;0
https://lenta.com/product/kolbasa-mk-velikolukskijj-servelat-zernistyjj-vk-vu-rossiya-400g-569729/;0;0;"Товар закончился";Y;0
https://lenta.com/product/kolbasa-mk-velikolukskijj-servelat-finskijj-vk-vu-rossiya-400g-569841/;284;340;"Товара достаточно";Y;50
https://lenta.com/product/kolbasa-mk-klinskijj-bergshtajjn-vk-vu-rossiya-440g-434347/;0;0;"Товар заканчивается";Y;0
https://lenta.com/product/kolbasa-mk-klinskijj-servelat-finskijj-vk-rossiya-340g-354458/;342;410;"Товара достаточно";Y;50
https://lenta.com/product/kolbasa-ostankino-servelat-zernistyjj-vk-ves-rossiya-1kg-112833/;0;0;;Y;0
https://lenta.com/product/kolbasa-ostankino-servelat-rossijjskijj-vk-vu-rossiya-840g-599291/;0;0;;Y;0
https://lenta.com/product/kolbasa-papa-mozhet-servelat-finskijj-vk-vu-rossiya-840g-599292/;0;0;;Y;0
https://lenta.com/product/kolbasa-remit-orehovyjj-vk-vu-rossiya-300g-493091/;0;0;;Y;0
https://lenta.com/product/kolbasa-sava-servelat-shvejjcarskijj-vk-mga-rossiya-300g-550034/;0;0;;Y;0
https://lenta.com/product/kolbasa-sosnovoborskaya-salyami-firmennaya-vk-ohl-vu-rossiya-350g-371248/;0;0;;Y;0
https://lenta.com/product/kolbasa-tavriya-servelat-karelskijj-srez-vk-vu-rossiya-300g-476006/;0;0;;Y;0
https://lenta.com/product/kolbasa-cherkizovo-imperskaya-srez-vk-vu-rossiya-500g-371071/;0;0;;Y;0
https://lenta.com/product/kolbasa-cherkizovo-servelat-gost-vk-vu-rossiya-500g-384648/;0;0;;Y;0
https://lenta.com/product/kolbasa-365-dnejj-krainskaya-rossiya-400g-576941/;0;0;;Y;0
https://lenta.com/product/kolbasa-365-dnejj-tradicionnaya-pk-pa-rossiya-500g-344911/;0;0;;Y;0
https://lenta.com/product/kolbasa-das-gut-polukopchenye-ohotnichijj-standart-rossiya-300g-525050/;0;0;;Y;0
https://lenta.com/product/kolbasa-atyashevo-krakovskaya-vysokijj-standart-pk-vu-rossiya-300g-535615/;154;180;"Товара много";Y;100
https://lenta.com/product/kolbasa-velkom-krakovskaya-pk-no-vu-rossiya-360g-562144/;0;0;"Товар закончился";Y;0
https://lenta.com/product/kolbasa-mp-atyashevo-kazachya-pk-no-mga-rossiya-400g-371219/;0;0;"Товар заканчивается";Y;0
https://lenta.com/product/kolbasa-mp-atyashevo-salyami-vladimirskaya-pk-rossiya-350g-298999/;90;110;"Товара много";Y;100
https://lenta.com/product/kolbasa-dubki-rossijjskaya-vk-rossiya-300g-264906/;0;0;;Y;0
https://lenta.com/product/kolbasa-dym-dymych-krakovskaya-originalnaya-pk-rossiya-400g-606055/;0;0;;Y;0
https://lenta.com/product/kolbasa-dym-dymych-salyami-pkvu-rossiya-350g-508122/;0;0;;Y;0
https://lenta.com/product/kolbasa-dym-dymych-servelat-evropejjskijj-pk-vu-rossiya-350g-469602/;0;0;;Y;0
https://lenta.com/product/kolbasa-dymov-krakovskaya-gost-pk-vu-rossiya-400g-515495/;0;0;;Y;0
https://lenta.com/product/kolbasa-dymov-salyami-finskaya-so-srezom-pk-vu-rossiya-330g-277376/;0;0;;Y;0
https://lenta.com/product/kolbasa-dymov-salyami-finskaya-pk-vu-ves-rossiya-598109/;0;0;;Y;0
https://lenta.com/product/kolbasa-emkk-servelat-chiken-iz-myasa-pticy-pk-vu-rossiya-350g-451838/;0;0;;Y;0
https://lenta.com/product/kolbasa-miratorg-krakovskaya-pk-no-rossiya-430g-552100/;0;0;;Y;0
https://lenta.com/product/kolbasa-mk-velikolukskijj-po-krakovski-pk-vu-rossiya-300g-582206/;0;0;;Y;0
https://lenta.com/product/kolbasa-papa-mozhet-krakovskaya-tradiciya-pk-bo-rossiya-330g-532021/;0;0;;Y;0
https://lenta.com/product/kolbasa-remit-krakovskaya-gost-pk-vu-rossiya-450g-363643/;0;0;;Y;0
https://lenta.com/product/kolbasa-rm-gorodskaya-pk-gost-kat-v-rossiya-415g-525396/;0;0;;Y;0
https://lenta.com/product/kolbasa-rm-donskaya-pk-vu-rossiya-425g-337776/;0;0;;Y;0
https://lenta.com/product/kolbasa-rm-krakovskaya-pk-gost-kat-b-rossiya-360g-525432/;324;390;"Товара много";Y;100
https://lenta.com/product/kolbasa-sosnovoborskaya-balykovaya-io-vu-rossiya-350g-520577/;276;330;"Товара достаточно";Y;50
https://lenta.com/product/kolbasa-sosnovoborskaya-krakovskaya-rossiya-400g-499288/;326;390;"Товара много";Y;100
https://lenta.com/product/kolbasa-chelnymyaso-primaya-pk-vu-mini-rossiya-380g-350454/;250;300;"Товара много";Y;100
https://lenta.com/product/kolbasa-chelnymyaso-servelat-korolevskaya-astoriya-pk-vu-mini-rossiya-380g-349114/;299;360;"Товара много";Y;100
https://lenta.com/product/kolbasa-chelnymyaso-tallinnskaya-pk-vu-rossiya-380g-369330/;0;0;;Y;0
https://lenta.com/product/kolbasa-cherkizovo-varshavskaya-tradicionnaya-pk-vu-rossiya-350g-570179/;0;0;;Y;0
https://lenta.com/product/kolbasa-casademont-fuet-ekstra-c-inzhirom-sv-psuh-rossiya-110g-582502/;0;0;;Y;0
https://lenta.com/product/kolbasa-casademont-salchichon-montanya-ekstra-sv-rossiya-250g-325597/;0;0;;Y;0
https://lenta.com/product/kolbasa-casademont-fuet-ekstra-c-percem-sv-psuh-rossiya-110g-388121/;0;0;;Y;0
https://lenta.com/product/kolbasa-casademont-fuet-v-chernom-perce-sv-rossiya-155g-521759/;0;0;;Y;0
https://lenta.com/product/kolbasa-casademont-fuet-ekstra-sv-za-rossiya-150g-325596/;0;0;;Y;0
https://lenta.com/product/kolbasa-365-dnejj-preobrazhenskaya-sk-rossiya-200g-433693/;0;0;;Y;0
https://lenta.com/product/kolbasa-365-dnejj-pryanaya-syrokopchenaya-rossiya-280g-559359/;0;0;;Y;0
https://lenta.com/product/kolbasa-bonvida-svinaya-sk-gost-rossiya-400g-553649/;0;0;;Y;0
https://lenta.com/product/kolbasa-schneller-krupnokuskovaya-sk-rossiya-150g-506140/;0;0;;Y;0
https://lenta.com/product/kolbasa-schneller-nabor-salyami-s-brusnikojj-i-tryufelyami-sk-rossiya-300g-602230/;0;0;;Y;0
https://lenta.com/product/kolbasa-shneller-salyami-s-brusnikojj-sk-rossiya-150g-482450/;0;0;;Y;0
https://lenta.com/product/kolbasa-schneller-salyami-s-percem-sk-rossiya-150g-506227/;190;230;"Товара много";Y;100
https://lenta.com/product/kolbasa-schneller-salyami-s-tryufelyami-sk-rossiya-150g-506174/;210;250;"Товара много";Y;100
https://lenta.com/product/kolbasa-schneller-servelat-alpijjskijj-sk-rossiya-150g-506268/;208;250;"Товара много";Y;100
https://lenta.com/product/kolbasa-agrosila-belgijjskaya-standart-sk-vu-rossiya-160g-561865/;169;200;"Товара много";Y;100
https://lenta.com/product/kolbasa-agrosila-servelat-mindalnyjj-standart-sk-srez-vu-rossiya-180g-561866/;0;0;;Y;0
https://lenta.com/product/kolbasa-dubki-venskaya-premium-sk-vu-rossiya-200g-578291/;0;0;;Y;0
https://lenta.com/product/kolbasa-prochie-tovary-napoli-sk-psuh-1s-vu-rossiya-200g-612420/;0;0;;Y;0
https://lenta.com/product/kolbasa-dubki-salyami-premium-sk-1s-vu-rossiya-200g-558738/;0;0;;Y;0
https://lenta.com/product/kolbasa-dym-dymych-premera-sk-vu-rossiya-200g-469601/;0;0;;Y;0
https://lenta.com/product/kolbasa-prochie-tovary-s-syrom-sk-rossiya-200g-610922/;0;0;;Y;0
https://lenta.com/product/kolbasa-prochie-tovary-s-fundukom-sk-rossiya-200g-610734/;0;0;;Y;0
https://lenta.com/product/kolbasa-dym-dymych-firmennaya-sk-ves-rossiya-1kg-489392/;0;0;;Y;0
https://lenta.com/product/kolbasa-dymov-moskovskaya-sk-psuhaya-ves-rossiya-1kg-115622/;0;0;;Y;0
https://lenta.com/product/kolbasa-ot-makarova-elitnaya-sk-vu-rossiya-240g-434677/;0;0;;Y;0
https://lenta.com/product/kolbasa-lenta-sk-italyanskaya-rossiya-250g-500927/;0;0;;Y;0
https://lenta.com/product/kolbasa-miratorg-braunshvejjgskaya-sk-rossiya-300g-497574/;0;0;;Y;0
https://lenta.com/product/kolbasa-ostankino-ekstra-sk-ves-rossiya-1kg-377476/;0;0;;Y;0
https://lenta.com/product/kolbasa-rm-braunshvejjgskaya-sk-vs-rossiya-300g-525429/;0;0;"Товар закончился";Y;0
https://lenta.com/product/kolbasa-rm-salyami-milanskaya-sk-rossiya-235g-558693/;0;0;"Товар заканчивается";Y;0
https://lenta.com/product/kolbasa-rm-salyami-ekstra-polusuhaya-sk-rossiya-235g-456074/;0;0;"Товар заканчивается";Y;0
https://lenta.com/product/kolbasa-rossiyanka-yubilejjnaya-sk-vu-rossiya-200g-361977/;0;0;;Y;0
https://lenta.com/product/kolbasa-sava-florenciya-sk-rossiya-210g-590342/;0;0;;Y;0
https://lenta.com/product/kolbasa-dym-dymych-svinaya-elitnaya-sk-vu-rossiya-250g-366154/;0;0;;Y;0
https://lenta.com/product/kolbasa-familnye-kolbasy-salyami-avstrijjskaya-sk-vu-rossiya-150g-342767/;0;0;;Y;0
https://lenta.com/product/kolbasa-familnye-kolbasy-kupecheskaya-sk-rossiya-200g-547081/;0;0;;Y;0
https://lenta.com/product/kolbasa-cherkizovo-premium-salyami-flamenko-vu-ves-rossiya-564011/;0;0;;Y;0
https://lenta.com/product/kolbasa-cherkizovo-borodinskaya-sk-ekstra-srez-vu-rossiya-200g-550233/;0;0;;Y;0
https://lenta.com/product/kolbasa-cherkizovo-borodinskaya-sk-rossiya-300g-311741/;0;0;;Y;0
https://lenta.com/product/kolbasa-cherkizovo-premium-salchichon-s-rozovym-percem-sk-vu-rossiya-300g-586284/;0;0;;Y;0
https://lenta.com/product/kolbasa-cherkizovo-salyami-astoriya-srez-sk-vu-rossiya-225g-532713/;0;0;;Y;0
https://lenta.com/product/kolbasa-cherkizovo-salyami-astoriya-sk-vu-ves-rossiya-538312/;0;0;;Y;0
https://lenta.com/product/kolbaski-inejj-vetchinnye-s-gorchicejj-v-modsrede-rossiya-400g-277169/;0;0;;Y;0
https://lenta.com/product/kolbaski-sava-kabanossi-vk-mga-rossiya-240g-550037/;160;190;"Товара достаточно";Y;50
https://lenta.com/product/kolbaski-prochie-tovary-assorti-barbekyu-bo-mgs-rossiya-495g-627324/;0;0;"Товар закончился";Y;0
https://lenta.com/product/kolbaski-365-dnejj-ohotskie-pk-mga-rossiya-500g-383610/;178;210;"Товара достаточно";Y;50
https://lenta.com/product/kolbaski-delikaiser-salyami-pk-rossiya-250g-609090/;294;350;"Товара достаточно";Y;50
https://lenta.com/product/kolbaski-prochie-tovary-dabl-smok-pk-zs-rossiya-260g-611803/;0;0;;Y;0
https://lenta.com/product/kolbaski-prochie-tovary-sous-barbekyu-pk-zs-rossiya-260g-611734/;0;0;;Y;0
https://lenta.com/product/kolbaski-inejj-ohotnichi-pk-gost-no-rossiya-350g-569917/;0;0;;Y;0
https://lenta.com/product/kolbaski-lenta-bavarskie-pk-vu-rossiya-460g-580892/;0;0;;Y;0
https://lenta.com/product/kolbaski-mp-atyashevo-ohotskie-pk-no-mga-rossiya-500g-358803/;0;0;;Y;0
https://lenta.com/product/kolbaski-rm-ohotnichi-pk-gost-rossiya-370g-543787/;0;0;;Y;0
https://lenta.com/product/kolbasa-familnye-kolbasy-ohota-pk-rossiya-300g-301632/;0;0;;Y;0
https://lenta.com/product/kolechki-bulko-bredring-s-solyu-rossiya-180g-527591/;0;0;;Y;0
